Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.42.0.151-119.146.74.33-53743-443-6,10.42.0.151,53743,119.146.74.33,443,6,14-06-2017 08:26,5849584,2,0,0,0,0,0,0,0,0,0,0,0,0,0.341904655,5849584,0,5849584,5849584,5849584,5849584,0,5849584,5849584,0,0,0,0,0,0,0,0,0,40,0,0.341904655,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,1914,-1,0,20,0,0,0,0,0,0,0,0,ADWARE_SHUANET
10.42.0.151-119.146.74.33-53756-443-6,10.42.0.151,53756,119.146.74.33,443,6,14-06-2017 08:26,5849579,2,0,0,0,0,0,0,0,0,0,0,0,0,0.341904947,5849579,0,5849579,5849579,5849579,5849579,0,5849579,5849579,0,0,0,0,0,0,0,0,0,40,0,0.341904947,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,1872,-1,0,20,0,0,0,0,0,0,0,0,ADWARE_SHUANET
172.217.6.238-10.42.0.151-443-46263-6,10.42.0.151,46263,172.217.6.238,443,6,14-06-2017 08:23,860021,12,8,1314,4916,732,0,109.5,220.5355053,1418,0,614.5,578.629662,7244.009158,23.25524609,45264.26316,71031.68338,307331,6,860021,78183.72727,92637.31032,307331,17,809466,115638,158229.4643,439515,6,0,0,0,0,392,264,13.95314766,9.302098437,0,1418,296.6666667,457.9963246,209760.6333,0,0,0,1,0,0,0,0,0,311.5,109.5,614.5,392,0,0,0,0,0,0,12,1314,8,4916,65535,360,4,32,0,0,0,0,0,0,0,0,ADWARE_SHUANET
169.45.214.236-10.42.0.151-443-52740-6,10.42.0.151,52740,169.45.214.236,443,6,14-06-2017 08:24,85775864,27,24,815,570,243,0,30.18518519,59.7919708,67,0,23.75,25.86629501,16.1467333,0.594572851,1715517.28,7136900.339,4.58E+07,8,8.58E+07,3299071.692,9727269.293,4.58E+07,8,8.56E+07,3721733.739,1.03E+07,4.60E+07,35,1,0,0,0,864,768,0.314773862,0.279798989,0,243,26.69230769,46.32347411,2145.864253,0,1,0,0,1,0,0,0,0,27.21568627,30.18518519,23.75,864,0,0,0,0,0,0,27,815,24,570,1466,514,18,32,2344046.667,1798971.014,3492406,270784,2.62E+07,1.70E+07,4.58E+07,1.60E+07,ADWARE_SHUANET
182.22.120.246-10.42.0.151-443-40797-6,10.42.0.151,40797,182.22.120.246,443,6,14-06-2017 08:26,9824081,8,9,1951,912,1448,0,243.875,496.5450454,653,0,101.3333333,213.446129,291.4267502,1.730441758,614005.0625,2032839.557,8192991,13,1631075,233010.7143,386121.7152,1083894,16,9646426,1205803.25,2845672.336,8194105,13,0,0,0,0,264,296,0.814325533,0.916116225,0,1448,159.0555556,360.0010576,129600.7614,0,0,0,1,0,0,0,0,1,168.4117647,243.875,101.3333333,264,0,0,0,0,0,0,8,1951,9,912,65535,37,4,32,1631075,0,1631075,1631075,8192991,0,8192991,8192991,ADWARE_SHUANET
182.22.120.246-10.42.0.151-443-40793-6,10.42.0.151,40793,182.22.120.246,443,6,14-06-2017 08:26,13278099,28,25,10085,9131,1448,0,360.1785714,539.1331213,1448,0,365.24,483.8373763,1447.195114,3.991535234,255348.0577,1189305.312,8231780,2,5046298,186899.9259,514730.8115,2532754,2,1.31E+07,545883.625,1743239.675,8236880,9,0,0,0,0,904,808,2.108735595,1.882799639,0,1448,355.8518519,506.4800247,256522.0154,0,0,0,1,0,0,0,0,0,362.5660377,360.1785714,365.24,904,0,0,0,0,0,0,28,10085,25,9131,65535,78,13,32,5046298,0,5046298,5046298,8231780,0,8231780,8231780,ADWARE_SHUANET
182.22.120.246-10.42.0.151-443-40798-6,10.42.0.151,40798,182.22.120.246,443,6,14-06-2017 08:26,10539736,8,9,1970,912,1448,0,246.25,496.432631,653,0,101.3333333,213.446129,273.4413841,1.612943626,658733.5,2220768.796,8955694,16,1584014,226287.7143,343893.7719,971497,16,1.04E+07,1296155.125,3113424.093,8961745,17,0,0,0,0,264,296,0.759032295,0.853911331,0,1448,160.1111111,360.2025392,129745.8693,0,0,0,1,0,0,0,0,1,169.5294118,246.25,101.3333333,264,0,0,0,0,0,0,8,1970,9,912,65535,37,4,32,1584014,0,1584014,1584014,8955694,0,8955694,8955694,ADWARE_SHUANET
182.22.120.246-10.42.0.151-443-40796-6,10.42.0.151,40796,182.22.120.246,443,6,14-06-2017 08:26,10669107,8,9,1966,912,1448,0,245.75,496.4487457,653,0,101.3333333,213.446129,269.7507861,1.593385463,666819.1875,2230131.964,8989278,15,1679814,239973.4286,386826.2521,1090373,81,1.05E+07,1312396.625,3124908.492,8996102,15,0,0,0,0,264,296,0.749828453,0.84355701,0,1448,159.8888889,360.1555038,129711.9869,0,0,0,1,0,0,0,0,1,169.2941176,245.75,101.3333333,264,0,0,0,0,0,0,8,1966,9,912,65535,37,4,32,1679814,0,1679814,1679814,8989278,0,8989278,8989278,ADWARE_SHUANET
182.22.120.246-10.42.0.151-443-40792-6,10.42.0.151,40792,182.22.120.246,443,6,14-06-2017 08:26,14059386,38,35,29440,10367,1448,0,774.7368421,646.8192314,1448,0,296.2,444.4964633,2831.346973,5.192260885,195269.25,1090506.364,8999089,1,5060284,136764.4324,394014.6842,2242084,1,1.39E+07,408067.4706,1587792.241,9016065,4,0,0,0,0,1224,1128,2.702820735,2.489440151,0,1448,537.9324324,604.3561349,365246.3378,0,0,0,1,0,0,0,0,0,545.3013699,774.7368421,296.2,1224,0,0,0,0,0,0,38,29440,35,10367,65535,126,27,32,5060284,0,5060284,5060284,8999089,0,8999089,8999089,ADWARE_SHUANET
182.22.120.246-10.42.0.151-443-40794-6,10.42.0.151,40794,182.22.120.246,443,6,14-06-2017 08:26,13972335,27,20,21502,3409,1448,0,796.3703704,667.7383843,881,0,170.45,296.8062411,1782.880242,3.363789946,303746.413,1372981.755,8923017,5,5049287,194203.3462,585446.3153,2986202,5,1.38E+07,726445.2632,2123067.307,8961475,13,0,0,0,0,872,648,1.932389969,1.431399977,0,1448,518.9791667,619.5889677,383890.4889,0,0,0,1,0,0,0,0,0,530.0212766,796.3703704,170.45,872,0,0,0,0,0,0,27,21502,20,3409,65535,118,19,32,5049287,0,5049287,5049287,8923017,0,8923017,8923017,ADWARE_SHUANET
220.181.7.190-10.42.0.151-443-53206-6,10.42.0.151,53206,220.181.7.190,443,6,14-06-2017 08:26,10419390,2,0,0,0,0,0,0,0,0,0,0,0,0,0.191949817,1.04E+07,0,1.04E+07,1.04E+07,1.04E+07,1.04E+07,0,1.04E+07,1.04E+07,0,0,0,0,0,0,0,0,0,40,0,0.191949817,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,1403,-1,0,20,0,0,0,0,0,0,0,0,ADWARE_SHUANET
10.42.0.151-119.146.74.33-53744-443-6,10.42.0.151,53744,119.146.74.33,443,6,14-06-2017 08:26,12524587,2,0,0,0,0,0,0,0,0,0,0,0,0,0.159685904,1.25E+07,0,1.25E+07,1.25E+07,1.25E+07,1.25E+07,0,1.25E+07,1.25E+07,0,0,0,0,0,0,0,0,0,40,0,0.159685904,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,1872,-1,0,20,0,0,0,0,0,0,0,0,ADWARE_SHUANET
163.177.151.166-10.42.0.151-443-46311-6,10.42.0.151,46311,163.177.151.166,443,6,14-06-2017 08:27,12981512,2,0,0,0,0,0,0,0,0,0,0,0,0,0.154065258,1.30E+07,0,1.30E+07,1.30E+07,1.30E+07,1.30E+07,0,1.30E+07,1.30E+07,0,0,0,0,0,0,0,0,0,40,0,0.154065258,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,1369,-1,0,20,0,0,0,0,0,0,0,0,ADWARE_SHUANET
10.42.0.151-52.197.242.223-59185-443-6,10.42.0.151,59185,52.197.242.223,443,6,14-06-2017 08:26,16393383,12,10,796,5503,466,0,66.33333333,142.013657,1448,0,550.3,631.9804937,384.2403975,1.342004881,780637.2857,2477292.36,1.05E+07,10,1.14E+07,1037345,3150353.487,1.05E+07,25,1.62E+07,1801630.222,3680482.296,1.06E+07,10,0,0,0,0,392,328,0.732002662,0.610002219,0,1448,273.8695652,484.882301,235110.8458,0,0,0,1,0,0,0,0,0,286.3181818,66.33333333,550.3,392,0,0,0,0,0,0,12,796,10,5503,65535,114,3,32,880234,0,880234,880234,1.05E+07,0,1.05E+07,1.05E+07,ADWARE_SHUANET
216.58.218.227-10.42.0.151-80-54894-6,10.42.0.151,54894,216.58.218.227,80,6,14-06-2017 08:23,492048,4,3,402,848,402,0,100.5,201,848,0,282.6666667,489.5930283,2540.402562,14.22625435,82008,108595.9535,303033,21393,492048,164016,121002.2347,303033,82373,406796,203398,257393.9394,385403,21393,0,0,0,0,136,104,8.1292882,6.09696615,0,848,156.25,312.9115576,97913.64286,0,0,0,1,0,0,0,0,0,178.5714286,100.5,282.6666667,136,0,0,0,0,0,0,4,402,3,848,65535,340,1,32,0,0,0,0,0,0,0,0,ADWARE_SHUANET
216.58.218.227-10.42.0.151-443-52397-6,10.42.0.151,52397,216.58.218.227,443,6,14-06-2017 08:23,411266,17,16,1084,5511,442,0,63.76470588,121.1045671,1418,0,344.4375,546.0879012,16035.85028,80.24003929,12852.0625,26455.61658,133001,1,329820,20613.75,43904.13833,175004,2,369263,24617.53333,47373.19566,175006,1,0,0,0,0,552,520,41.33577782,38.90426148,0,1418,193.9705882,404.3671063,163512.7567,0,0,0,1,0,0,0,0,0,199.8484848,63.76470588,344.4375,552,0,0,0,0,0,0,17,1084,16,5511,65535,357,8,32,0,0,0,0,0,0,0,0,ADWARE_SHUANET
216.58.218.227-10.42.0.151-443-52397-6,10.42.0.151,52397,216.58.218.227,443,6,14-06-2017 08:27,38,1,1,55,0,55,55,55,0,0,0,0,0,1447368.421,52631.57895,38,0,38,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,32,26315.78947,26315.78947,0,55,36.66666667,31.75426481,1008.333333,0,1,0,0,1,0,0,0,1,55,55,0,32,0,0,0,0,0,0,1,55,1,0,357,357,0,32,0,0,0,0,0,0,0,0,ADWARE_SHUANET
172.217.11.35-10.42.0.151-443-50516-6,10.42.0.151,50516,172.217.11.35,443,6,14-06-2017 08:23,310394,19,16,1413,6268,766,0,74.36842105,181.378429,1418,0,391.75,580.7292542,24745.96803,112.7599116,9129.235294,17172.92118,76655,3,233739,12985.5,22098.28109,67492,5,273543,18236.2,26830.28533,87161,3,0,0,0,0,616,520,61.21252344,51.54738816,0,1418,213.3611111,433.3460612,187788.8087,0,0,0,1,0,0,0,0,0,219.4571429,74.36842105,391.75,616,0,0,0,0,0,0,19,1413,16,6268,65535,361,8,32,0,0,0,0,0,0,0,0,ADWARE_SHUANET
172.217.11.35-10.42.0.151-443-50516-6,10.42.0.151,50516,172.217.11.35,443,6,14-06-2017 08:27,175,1,1,55,0,55,55,55,0,0,0,0,0,314285.7143,11428.57143,175,0,175,175,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,32,5714.285714,5714.285714,0,55,36.66666667,31.75426481,1008.333333,0,1,0,0,1,0,0,0,1,55,55,0,32,0,0,0,0,0,0,1,55,1,0,361,361,0,32,0,0,0,0,0,0,0,0,ADWARE_SHUANET
172.217.11.35-10.42.0.151-443-50516-6,10.42.0.151,50516,172.217.11.35,443,6,14-06-2017 08:27,36311,1,1,0,0,0,0,0,0,0,0,0,0,0,55.07972791,36311,0,36311,36311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,27.53986395,27.53986395,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,1635,361,0,32,0,0,0,0,0,0,0,0,ADWARE_SHUANET
10.42.0.151-103.235.46.211-45562-443-6,10.42.0.151,45562,103.235.46.211,443,6,14-06-2017 08:27,16998599,2,0,0,0,0,0,0,0,0,0,0,0,0,0.117656755,1.70E+07,0,1.70E+07,1.70E+07,1.70E+07,1.70E+07,0,1.70E+07,1.70E+07,0,0,0,0,0,0,0,0,0,40,0,0.117656755,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,1905,-1,0,20,0,0,0,0,0,0,0,0,ADWARE_SHUANET
10.42.0.151-119.146.74.33-53747-443-6,10.42.0.151,53747,119.146.74.33,443,6,14-06-2017 08:27,21516960,2,0,0,0,0,0,0,0,0,0,0,0,0,0.092949933,2.15E+07,0,2.15E+07,2.15E+07,2.15E+07,2.15E+07,0,2.15E+07,2.15E+07,0,0,0,0,0,0,0,0,0,40,0,0.092949933,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,2165,-1,0,20,0,0,0,0,0,0,0,0,ADWARE_SHUANET
10.42.0.151-119.146.74.33-53746-443-6,10.42.0.151,53746,119.146.74.33,443,6,14-06-2017 08:27,21839461,2,0,0,0,0,0,0,0,0,0,0,0,0,0.091577352,2.18E+07,0,2.18E+07,2.18E+07,2.18E+07,2.18E+07,0,2.18E+07,2.18E+07,0,0,0,0,0,0,0,0,0,40,0,0.091577352,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,2123,-1,0,20,0,0,0,0,0,0,0,0,ADWARE_SHUANET
10.42.0.151-119.146.74.32-42308-443-6,10.42.0.151,42308,119.146.74.32,443,6,14-06-2017 08:27,22440175,2,0,0,0,0,0,0,0,0,0,0,0,0,0.089125865,2.24E+07,0,2.24E+07,2.24E+07,2.24E+07,2.24E+07,0,2.24E+07,2.24E+07,0,0,0,0,0,0,0,0,0,40,0,0.089125865,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,5808,-1,0,20,0,0,0,0,0,0,0,0,ADWARE_SHUANET
10.42.0.151-103.235.46.211-45572-443-6,10.42.0.151,45572,103.235.46.211,443,6,14-06-2017 08:27,23439675,2,0,0,0,0,0,0,0,0,0,0,0,0,0.085325415,2.34E+07,0,2.34E+07,2.34E+07,2.34E+07,2.34E+07,0,2.34E+07,2.34E+07,0,0,0,0,0,0,0,0,0,40,0,0.085325415,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,1396,-1,0,20,0,0,0,0,0,0,0,0,ADWARE_SHUANET
10.42.0.151-119.146.74.33-53742-443-6,10.42.0.151,53742,119.146.74.33,443,6,14-06-2017 08:27,23439582,2,0,0,0,0,0,0,0,0,0,0,0,0,0.085325754,2.34E+07,0,2.34E+07,2.34E+07,2.34E+07,2.34E+07,0,2.34E+07,2.34E+07,0,0,0,0,0,0,0,0,0,40,0,0.085325754,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,1620,-1,0,20,0,0,0,0,0,0,0,0,ADWARE_SHUANET
10.42.0.151-119.146.74.33-53743-443-6,10.42.0.151,53743,119.146.74.33,443,6,14-06-2017 08:27,23439580,2,0,0,0,0,0,0,0,0,0,0,0,0,0.085325761,2.34E+07,0,2.34E+07,2.34E+07,2.34E+07,2.34E+07,0,2.34E+07,2.34E+07,0,0,0,0,0,0,0,0,0,40,0,0.085325761,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,1914,-1,0,20,0,0,0,0,0,0,0,0,ADWARE_SHUANET
10.42.0.151-119.146.74.33-53756-443-6,10.42.0.151,53756,119.146.74.33,443,6,14-06-2017 08:27,23439580,2,0,0,0,0,0,0,0,0,0,0,0,0,0.085325761,2.34E+07,0,2.34E+07,2.34E+07,2.34E+07,2.34E+07,0,2.34E+07,2.34E+07,0,0,0,0,0,0,0,0,0,40,0,0.085325761,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,1872,-1,0,20,0,0,0,0,0,0,0,0,ADWARE_SHUANET
172.217.7.168-10.42.0.151-443-52503-6,10.42.0.151,52503,172.217.7.168,443,6,14-06-2017 08:23,91847,2,1,620,413,620,0,310,438.4062043,413,413,413,0,11246.96506,32.66301567,45923.5,6623.469219,50607,41240,91847,91847,0,91847,91847,0,0,0,0,0,1,0,0,0,64,32,21.77534378,10.88767189,0,620,413.25,292.2708504,85422.25,0,1,0,0,1,0,0,0,0,551,310,413,64,0,0,0,0,0,0,2,620,1,413,1546,381,0,32,0,0,0,0,0,0,0,0,ADWARE_SHUANET
182.22.24.124-10.42.0.151-443-36983-6,10.42.0.151,36983,182.22.24.124,443,6,14-06-2017 08:26,62563263,3,1,0,0,0,0,0,0,0,0,0,0,0,0.063935284,2.09E+07,3.59E+07,6.23E+07,68158,6.26E+07,3.13E+07,4.39E+07,6.23E+07,242431,0,0,0,0,0,0,0,0,0,104,40,0.047951463,0.015983821,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,65535,65160,0,32,0,0,0,0,0,0,0,0,ADWARE_SHUANET
182.22.24.124-10.42.0.151-443-36980-6,10.42.0.151,36980,182.22.24.124,443,6,14-06-2017 08:26,63356527,3,2,0,0,0,0,0,0,0,0,0,0,0,0.078918467,1.58E+07,3.15E+07,6.31E+07,534,6.34E+07,3.17E+07,4.45E+07,6.31E+07,212042,6.32E+07,6.32E+07,0,6.32E+07,6.32E+07,0,0,0,0,104,80,0.04735108,0.031567387,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,2,0,65535,65160,0,32,212042,0,212042,212042,6.31E+07,0,6.31E+07,6.31E+07,ADWARE_SHUANET
182.22.25.252-10.42.0.151-443-39643-6,10.42.0.151,39643,182.22.25.252,443,6,14-06-2017 08:26,55230014,3,1,0,0,0,0,0,0,0,0,0,0,0,0.072424389,1.84E+07,3.17E+07,5.50E+07,91186,5.52E+07,2.76E+07,3.87E+07,5.50E+07,257773,0,0,0,0,0,0,0,0,0,104,40,0.054318291,0.018106097,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,65535,65160,0,32,0,0,0,0,0,0,0,0,ADWARE_SHUANET
10.42.0.151-103.43.91.16-53580-443-6,10.42.0.151,53580,103.43.91.16,443,6,14-06-2017 08:26,53090150,3,1,0,0,0,0,0,0,0,0,0,0,0,0.075343543,1.77E+07,3.05E+07,5.29E+07,9027,5.31E+07,2.65E+07,3.73E+07,5.29E+07,185921,0,0,0,0,0,0,0,0,0,104,40,0.056507657,0.018835886,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,65535,28960,0,32,0,0,0,0,0,0,0,0,ADWARE_SHUANET
183.79.215.138-10.42.0.151-443-33745-6,10.42.0.151,33745,183.79.215.138,443,6,14-06-2017 08:26,55642528,3,1,0,0,0,0,0,0,0,0,0,0,0,0.07188746,1.85E+07,3.20E+07,5.55E+07,1920,5.56E+07,2.78E+07,3.91E+07,5.55E+07,192407,0,0,0,0,0,0,0,0,0,104,40,0.053915595,0.017971865,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,65535,14480,0,32,0,0,0,0,0,0,0,0,ADWARE_SHUANET
216.58.218.227-10.42.0.151-80-54894-6,10.42.0.151,54894,216.58.218.227,80,6,14-06-2017 08:27,32905120,3,0,0,0,0,0,0,0,0,0,0,0,0,0.091171222,1.65E+07,2.30E+07,3.27E+07,204365,3.29E+07,1.65E+07,2.30E+07,3.27E+07,204365,0,0,0,0,0,0,0,0,0,96,0,0.091171222,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,340,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_SHUANET
10.42.0.151-108.174.10.10-47763-80-6,10.42.0.151,47763,108.174.10.10,80,6,14-06-2017 08:27,393911,3,4,401,170,401,0,133.6666667,231.5174579,170,0,42.5,85,1449.566019,17.77051161,65651.83333,83017.4573,211036,24,360365,180182.5,43633.43815,211036,149329,361531,120510.3333,207844.6479,360508,24,0,0,0,0,104,136,7.615933548,10.15457806,0,401,71.375,145.8697438,21277.98214,0,0,0,1,0,0,0,0,1,81.57142857,133.6666667,42.5,104,0,0,0,0,0,0,3,401,4,170,65535,16,1,32,0,0,0,0,0,0,0,0,ADWARE_SHUANET
182.22.120.246-10.42.0.151-443-40796-6,10.42.0.151,40796,182.22.120.246,443,6,14-06-2017 08:27,46533668,2,0,0,0,0,0,0,0,0,0,0,0,0,0.042979634,4.65E+07,0,4.65E+07,4.65E+07,4.65E+07,4.65E+07,0,4.65E+07,4.65E+07,0,0,0,0,0,0,0,0,0,64,0,0.042979634,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,1390,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_SHUANET
182.22.120.246-10.42.0.151-443-40798-6,10.42.0.151,40798,182.22.120.246,443,6,14-06-2017 08:27,46534126,2,0,0,0,0,0,0,0,0,0,0,0,0,0.042979211,4.65E+07,0,4.65E+07,4.65E+07,4.65E+07,4.65E+07,0,4.65E+07,4.65E+07,0,0,0,0,0,0,0,0,0,64,0,0.042979211,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,1390,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_SHUANET
182.22.120.246-10.42.0.151-443-40793-6,10.42.0.151,40793,182.22.120.246,443,6,14-06-2017 08:27,47253614,2,0,0,0,0,0,0,0,0,0,0,0,0,0.042324805,4.73E+07,0,4.73E+07,4.73E+07,4.73E+07,4.73E+07,0,4.73E+07,4.73E+07,0,0,0,0,0,0,0,0,0,64,0,0.042324805,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,1867,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_SHUANET
182.22.120.246-10.42.0.151-443-40797-6,10.42.0.151,40797,182.22.120.246,443,6,14-06-2017 08:27,47253931,2,0,0,0,0,0,0,0,0,0,0,0,0,0.042324521,4.73E+07,0,4.73E+07,4.73E+07,4.73E+07,4.73E+07,0,4.73E+07,4.73E+07,0,0,0,0,0,0,0,0,0,64,0,0.042324521,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,1390,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_SHUANET
182.22.120.246-10.42.0.151-443-40792-6,10.42.0.151,40792,182.22.120.246,443,6,14-06-2017 08:27,46500832,2,0,0,0,0,0,0,0,0,0,0,0,0,0.043009983,4.65E+07,0,4.65E+07,4.65E+07,4.65E+07,4.65E+07,0,4.65E+07,4.65E+07,0,0,0,0,0,0,0,0,0,64,0,0.043009983,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,1957,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_SHUANET
182.22.120.246-10.42.0.151-443-40794-6,10.42.0.151,40794,182.22.120.246,443,6,14-06-2017 08:27,46367303,3,0,0,0,0,0,0,0,0,0,0,0,0,0.064700766,2.32E+07,3.27E+07,4.63E+07,32021,4.64E+07,2.32E+07,3.27E+07,4.63E+07,32021,0,0,0,0,0,0,0,0,0,96,0,0.064700766,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,1507,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_SHUANET
10.42.0.151-52.197.242.223-59185-443-6,10.42.0.151,59185,52.197.242.223,443,6,14-06-2017 08:27,37215905,2,0,0,0,0,0,0,0,0,0,0,0,0,0.053740464,3.72E+07,0,3.72E+07,3.72E+07,3.72E+07,3.72E+07,0,3.72E+07,3.72E+07,0,0,0,0,0,0,0,0,0,64,0,0.053740464,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,1595,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_SHUANET
10.42.0.151-108.174.10.10-47763-80-6,10.42.0.151,47763,108.174.10.10,80,6,14-06-2017 08:27,30695,2,0,0,0,0,0,0,0,0,0,0,0,0,65.15719173,30695,0,30695,30695,30695,30695,0,30695,30695,0,0,0,0,0,0,0,0,0,64,0,65.15719173,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,1369,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_SHUANET
10.42.0.151-10.42.0.1-51168-53-17,10.42.0.151,51168,10.42.0.1,53,17,14-06-2017 08:22,80050,1,1,40,98,40,40,40,0,98,98,98,0,1723.922548,24.98438476,80050,0,80050,80050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,12.49219238,12.49219238,40,98,59.33333333,33.48631561,1121.333333,0,0,0,0,0,0,0,0,1,89,40,98,32,0,0,0,0,0,0,1,40,1,98,-1,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_SHUANET
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,14-06-2017 08:25,102298444,4,0,0,0,0,0,0,0,0,0,0,0,0,0.039101279,3.41E+07,1182503.836,3.53E+07,3.30E+07,1.02E+08,3.41E+07,1182503.836,3.53E+07,3.30E+07,0,0,0,0,0,0,0,0,0,0,0,0.039101279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,-1,-1,0,0,0,0,0,0,3.41E+07,1182503.836,3.53E+07,3.30E+07,ADWARE_SHUANET
